4.499999999999999833e-02 2.000000000000000000e+00
8.999999999999999667e-02 3.000000000000000000e+00
1.350000000000000089e-01 4.000000000000000000e+00
1.799999999999999933e-01 3.000000000000000000e+00
2.249999999999999778e-01 4.000000000000000000e+00
2.699999999999999623e-01 5.000000000000000000e+00
3.150000000000000022e-01 6.000000000000000000e+00
3.599999999999999867e-01 7.000000000000000000e+00
4.049999999999999711e-01 8.000000000000000000e+00
4.499999999999999556e-01 9.000000000000000000e+00
4.949999999999999400e-01 1.000000000000000000e+01
5.400000000000000355e-01 9.000000000000000000e+00
5.850000000000000755e-01 1.000000000000000000e+01
6.300000000000000044e-01 9.000000000000000000e+00
6.750000000000000444e-01 8.000000000000000000e+00
7.199999999999999734e-01 7.000000000000000000e+00
7.650000000000000133e-01 8.000000000000000000e+00
8.100000000000000533e-01 9.000000000000000000e+00
8.549999999999999822e-01 8.000000000000000000e+00
9.000000000000000222e-01 9.000000000000000000e+00
9.449999999999999512e-01 8.000000000000000000e+00
9.899999999999999911e-01 9.000000000000000000e+00
1.034999999999999920e+00 1.000000000000000000e+01
1.079999999999999849e+00 1.100000000000000000e+01
1.125000000000000000e+00 1.000000000000000000e+01
1.169999999999999929e+00 1.100000000000000000e+01
1.214999999999999858e+00 1.000000000000000000e+01
1.259999999999999787e+00 1.100000000000000000e+01
1.304999999999999938e+00 1.200000000000000000e+01
1.349999999999999867e+00 1.300000000000000000e+01
1.394999999999999796e+00 1.400000000000000000e+01
1.439999999999999947e+00 1.500000000000000000e+01
1.484999999999999876e+00 1.600000000000000000e+01
1.529999999999999805e+00 1.700000000000000000e+01
1.574999999999999956e+00 1.800000000000000000e+01
1.619999999999999885e+00 1.900000000000000000e+01
1.664999999999999813e+00 2.000000000000000000e+01
1.709999999999999964e+00 2.100000000000000000e+01
1.754999999999999893e+00 2.200000000000000000e+01
1.799999999999999822e+00 2.300000000000000000e+01
1.844999999999999751e+00 2.400000000000000000e+01
1.889999999999999902e+00 2.500000000000000000e+01
1.934999999999999831e+00 2.600000000000000000e+01
1.979999999999999760e+00 2.700000000000000000e+01
2.024999999999999911e+00 2.600000000000000000e+01
2.069999999999999840e+00 2.700000000000000000e+01
2.114999999999999769e+00 2.600000000000000000e+01
2.159999999999999698e+00 2.500000000000000000e+01
2.205000000000000071e+00 2.400000000000000000e+01
2.250000000000000000e+00 2.500000000000000000e+01
2.294999999999999929e+00 2.400000000000000000e+01
2.339999999999999858e+00 2.500000000000000000e+01
2.384999999999999787e+00 2.400000000000000000e+01
2.429999999999999716e+00 2.600000000000000000e+01
2.474999999999999645e+00 2.800000000000000000e+01
2.520000000000000018e+00 3.100000000000000000e+01
2.564999999999999947e+00 3.000000000000000000e+01
2.609999999999999876e+00 3.000000000000000000e+01
2.654999999999999805e+00 3.000000000000000000e+01
2.699999999999999734e+00 3.300000000000000000e+01
2.744999999999999662e+00 3.500000000000000000e+01
2.790000000000000036e+00 3.700000000000000000e+01
2.834999999999999964e+00 3.900000000000000000e+01
2.879999999999999893e+00 4.100000000000000000e+01
2.924999999999999822e+00 4.100000000000000000e+01
2.969999999999999751e+00 4.300000000000000000e+01
3.014999999999999680e+00 4.600000000000000000e+01
3.059999999999999609e+00 4.700000000000000000e+01
3.104999999999999982e+00 4.500000000000000000e+01
3.149999999999999911e+00 4.400000000000000000e+01
3.194999999999999840e+00 4.600000000000000000e+01
3.239999999999999769e+00 4.600000000000000000e+01
3.284999999999999698e+00 5.100000000000000000e+01
3.329999999999999627e+00 5.500000000000000000e+01
3.375000000000000000e+00 5.700000000000000000e+01
3.419999999999999929e+00 5.700000000000000000e+01
3.464999999999999858e+00 5.900000000000000000e+01
3.509999999999999787e+00 6.500000000000000000e+01
3.554999999999999716e+00 6.800000000000000000e+01
3.599999999999999645e+00 6.700000000000000000e+01
3.644999999999999574e+00 6.700000000000000000e+01
3.689999999999999947e+00 7.000000000000000000e+01
3.734999999999999876e+00 7.200000000000000000e+01
3.779999999999999805e+00 7.300000000000000000e+01
3.824999999999999734e+00 7.700000000000000000e+01
3.869999999999999662e+00 8.100000000000000000e+01
3.914999999999999591e+00 8.000000000000000000e+01
3.959999999999999964e+00 8.900000000000000000e+01
4.004999999999999893e+00 9.700000000000000000e+01
4.049999999999999822e+00 1.060000000000000000e+02
4.094999999999999751e+00 1.120000000000000000e+02
